id,treat,pride_CL,energy,pride_sym,pride_dev,pride_pl,pride_esf,gender,age,geozone,zone1,zone2,zone3,zone4,edu,edu1,edu2,edu3,household,household1,household2,household3,household4,sample,webal
6965,1,7,6,7,6,7,0,Male,80,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
7368,1,5,6,7,6,7,,Female,47,North,1,0,0,0,1,1,0,0,Four or more,0,0,0,1,0,1
7337,1,6,6,5,6,7,0,Female,46,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,1
6298,1,3,7,5,1,4,0,Male,28,North,1,0,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
5901,0,5,6,5,5,5,0,Male,56,Center,0,1,0,0,1,1,0,0,One,1,0,0,0,1,2.866369159383006
6471,1,4,7,6,4,7,1,Female,47,Center,0,1,0,0,2,0,1,0,Three,0,0,1,0,1,1
6116,0,3,7,6,6,6,1,Female,26,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,2.88026516403386
5700,0,3,4,7,4,5,0,Female,63,Metropolitan Region,0,0,1,0,2,0,1,0,Three,0,0,1,0,1,2.426551157634258
7484,1,1,5,7,2,7,0,Female,56,Metropolitan Region,0,0,1,0,1,1,0,0,Two,0,1,0,0,1,1
5777,0,5,7,7,5,6,0,Female,60,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,2.811332026864081
5806,0,7,5,7,7,7,0,Female,43,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,2.508978860532541
7264,1,5,7,4,4,6,0,Male,37,South,0,0,0,1,2,0,1,0,Two,0,1,0,0,1,1
5714,0,5,6,7,6,7,0,Female,65,Center,0,1,0,0,2,0,1,0,Three,0,0,1,0,1,2.23056075151964
7583,1,6,5,7,7,7,1,Male,62,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
5802,0,5,5,5,3,7,0,Male,59,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,2.142946531065347
7110,1,7,7,5,4,6,0,Male,30,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
6847,1,4,5,7,5,6,0,Male,43,Metropolitan Region,0,0,1,0,1,1,0,0,Two,0,1,0,0,1,1
5844,0,4,5,1,3,4,0,Male,64,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,2.270287298864575
7246,1,4,5,3,3,5,0,Male,25,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
5755,0,5,5,7,4,6,0,Male,52,Metropolitan Region,0,0,1,0,2,0,1,0,Two,0,1,0,0,1,2.743685684722677
6472,1,6,6,7,6,7,1,Male,54,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
6041,0,5,7,7,4,5,0,Female,57,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,2.34458082466152
7465,1,5,5,7,5,6,0,Female,44,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,1
5785,0,5,7,7,5,7,0,Male,41,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,2.336631207058459
6021,0,5,5,7,5,6,0,Male,75,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,1,1.996445392689959
6155,0,1,3,1,1,3,0,Male,44,Center,0,1,0,0,3,0,0,1,One,1,0,0,0,1,2.313737934225489
7598,1,4,7,7,7,4,1,Female,54,Metropolitan Region,0,0,1,0,2,0,1,0,Two,0,1,0,0,1,1
6296,1,3,5,2,2,3,0,Male,59,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
6469,1,5,1,7,5,7,1,Male,26,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
7566,1,4,5,3,4,5,0,Male,38,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
6768,1,5,6,7,5,6,0,Female,37,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
6536,1,7,7,7,1,5,0,Male,34,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,1
7471,1,5,5,7,7,7,1,Female,54,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
7351,1,7,7,1,1,4,0,Female,31,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,1
7532,1,1,1,7,4,6,0,Male,37,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
7080,1,5,6,7,5,5,0,Female,62,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
6969,1,6,5,1,3,4,0,Female,54,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
5903,0,4,6,4,2,7,0,Male,28,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,2.676516590627196
7792,1,3,7,1,1,3,0,Male,34,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,1
7444,1,1,4,1,2,4,0,Male,28,South,0,0,0,1,3,0,0,1,One,1,0,0,0,1,1
7520,1,7,7,7,5,7,0,Female,52,South,0,0,0,1,2,0,1,0,Three,0,0,1,0,1,1
6659,1,2,7,3,1,1,0,Female,35,South,0,0,0,1,2,0,1,0,Two,0,1,0,0,1,1
7387,1,4,7,5,4,5,0,Male,38,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
6207,0,7,3,7,5,7,0,Female,68,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,1,2.236120044913362
5882,0,4,7,7,7,7,0,Male,68,South,0,0,0,1,3,0,0,1,One,1,0,0,0,1,2.401240439645156
7577,1,4,5,4,4,5,1,Female,27,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
5836,0,4,5,7,5,5,0,Male,77,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,2.997867756378963
7742,1,4,6,4,4,5,0,Male,32,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,1,1
6538,1,5,5,7,5,6,0,Male,43,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
7341,1,5,7,7,6,7,1,Female,69,South,0,0,0,1,3,0,0,1,One,1,0,0,0,1,1
6336,1,1,3,2,1,2,0,Male,23,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
5686,0,1,6,7,5,6,0,Female,86,South,0,0,0,1,1,1,0,0,One,1,0,0,0,1,2.699041999232069
7693,1,7,6,7,5,5,0,Male,52,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
6802,1,4,7,5,5,7,0,Male,75,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,1
7282,1,6,5,1,2,5,0,Female,41,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,1
7150,1,3,5,1,3,3,0,Female,40,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,1,1
6725,1,5,4,6,1,2,0,Female,18,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
7463,1,3,3,5,4,4,0,Female,41,South,0,0,0,1,2,0,1,0,Two,0,1,0,0,1,1
6503,1,5,1,7,2,1,0,Female,42,North,1,0,0,0,1,1,0,0,Three,0,0,1,0,1,1
6455,1,5,7,7,7,7,1,Female,45,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
7642,1,5,4,7,3,5,0,Male,48,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
7234,1,7,7,1,1,4,0,Female,53,South,0,0,0,1,2,0,1,0,Four or more,0,0,0,1,1,1
6000,0,7,6,5,6,7,0,Female,35,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,2.5994050110025
6194,0,3,5,6,6,7,0,Male,39,South,0,0,0,1,2,0,1,0,Two,0,1,0,0,1,3.142781039833496
5716,0,4,1,4,4,7,0,Male,33,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,1,2.823612830789304
6562,1,4,5,7,6,7,0,Male,57,South,0,0,0,1,1,1,0,0,One,1,0,0,0,1,1
6170,0,6,5,7,4,5,0,Male,77,South,0,0,0,1,2,0,1,0,Three,0,0,1,0,1,2.62421894122184
6306,1,4,7,7,5,7,1,Male,37,North,1,0,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
6952,1,4,4,3,5,4,1,Male,33,Center,0,1,0,0,3,0,0,1,One,1,0,0,0,1,1
6046,0,1,1,1,1,7,0,Male,31,Center,0,1,0,0,1,1,0,0,One,1,0,0,0,1,3.222932045215115
5813,0,4,6,4,3,6,0,Male,60,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,1,2.141947645907726
6579,1,4,7,7,7,7,1,Female,40,Center,0,1,0,0,1,1,0,0,Two,0,1,0,0,1,1
7070,1,5,6,5,1,4,0,Female,52,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1
7485,1,4,1,6,7,7,0,Female,59,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
6824,1,5,1,4,5,7,0,Male,50,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
7075,1,7,6,7,4,7,1,Male,76,Center,0,1,0,0,1,1,0,0,One,1,0,0,0,1,1
7224,1,6,6,6,6,6,1,Male,45,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
6761,1,5,7,4,5,6,1,Female,20,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
6534,1,4,5,5,5,7,0,Male,50,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
6360,1,5,4,5,5,6,0,Female,64,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
7191,1,6,6,7,4,7,0,Male,70,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
7708,1,1,1,1,2,1,1,Female,32,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,1,1
6114,0,5,3,5,1,4,,Male,55,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,0,2.18352605857036
6549,1,4,5,6,3,6,0,Female,43,Center,0,1,0,0,2,0,1,0,Three,0,0,1,0,1,1
7004,1,4,4,2,4,4,0,Male,34,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
5789,0,7,6,7,5,7,0,Female,70,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,1,1.907294892023829
5709,0,5,6,7,5,7,0,Female,37,Center,0,1,0,0,1,1,0,0,Three,0,0,1,0,1,2.911876218471499
6571,1,4,6,6,3,4,0,Male,25,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1
5764,0,4,7,5,3,5,0,Female,52,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,2.070915629517414
6156,0,5,5,7,1,5,0,Male,39,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,2.694487045838975
6034,0,4,,3,6,5,0,Male,77,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,0,1.977807018271363
6159,0,5,5,6,3,6,0,Female,81,Center,0,1,0,0,1,1,0,0,Two,0,1,0,0,1,2.373955436246677
7651,1,7,7,5,2,4,0,Male,56,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
7776,1,5,5,6,6,7,0,Female,37,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1
7534,1,5,7,6,5,6,0,Male,42,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
6673,1,3,5,7,5,4,0,Male,65,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1
6836,1,5,5,5,5,6,0,Male,70,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
7329,1,6,6,7,5,6,0,Female,48,Metropolitan Region,0,0,1,0,2,0,1,0,Three,0,0,1,0,1,1
7276,1,7,7,7,6,7,0,Female,60,Metropolitan Region,0,0,1,0,1,1,0,0,One,1,0,0,0,1,1
7092,1,7,7,7,4,7,0,Female,70,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
7487,1,7,5,7,3,7,1,Male,72,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
6565,1,5,2,1,3,3,0,Female,23,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
6618,1,4,5,1,3,4,0,Female,25,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
5849,0,5,6,7,2,5,0,Male,56,Metropolitan Region,0,0,1,0,2,0,1,0,Two,0,1,0,0,1,2.692695925167799
7257,1,3,4,5,4,5,1,Female,47,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
7240,1,4,6,4,5,6,0,Male,29,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
5995,0,3,2,2,2,5,0,Female,37,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,2.394504706452318
6631,1,7,7,1,1,4,0,Male,39,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
5750,0,6,6,5,7,6,0,Male,59,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.309474697532942
6852,1,6,7,1,3,5,0,Male,37,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
5825,0,3,4,4,6,5,0,Female,53,Metropolitan Region,0,0,1,0,2,0,1,0,Three,0,0,1,0,1,2.543062666312166
6005,0,5,4,4,5,5,1,Female,25,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,2.538481287382316
6880,1,3,6,3,3,4,0,Male,28,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
7608,1,5,5,1,5,3,0,Female,43,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
7643,1,4,5,7,7,7,0,Male,42,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
6657,1,5,7,6,5,5,0,Female,48,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
7289,1,5,4,6,6,6,0,Female,62,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
7274,1,7,5,7,5,5,0,Female,60,Metropolitan Region,0,0,1,0,2,0,1,0,Two,0,1,0,0,1,1
7503,1,6,5,1,2,4,0,Male,60,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
6480,1,1,7,4,2,6,1,Female,65,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,1
7645,1,7,6,1,2,5,1,Male,37,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
5945,0,5,5,4,4,5,0,Male,48,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,2.442034850560405
6223,0,5,5,7,4,6,0,Female,74,Metropolitan Region,0,0,1,0,2,0,1,0,One,1,0,0,0,1,2.314298413822879
5975,0,3,6,5,1,2,0,Male,50,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,2.424350868946425
6636,1,5,6,7,5,7,1,Female,47,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
6400,1,5,4,7,4,,0,Female,79,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,0,1
7063,1,5,6,1,3,5,0,Female,38,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
5782,0,5,6,5,3,5,0,Female,45,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,2.634717231815231
6706,1,5,,3,5,6,0,Female,41,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,0,1
7634,1,4,5,1,6,5,0,Female,36,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
5695,0,6,5,,2,5,0,Male,62,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,0,2.29168193662403
